0.020759, 0.056586, 0.080511, 0.102699, 0.154172, 0.208363, 0.222077, 0.239298, 0.269363, 0.287284, 0.318627, 0.338807, 0.364066, 0.386048, 0.409429, 0.440284, 0.472930, 0.990795, 0.995758, 0.000000, 
0.045825, 0.083249, 0.116633, 0.147460, 0.176819, 0.209412, 0.241099, 0.270966, 0.303144, 0.331099, 0.362870, 0.394595, 0.423486, 0.453307, 0.485885, 0.984541, 0.991176, 0.993418, 0.996183, 0.000000, 
0.022140, 0.042448, 0.063399, 0.092750, 0.132784, 0.178441, 0.245767, 0.277633, 0.332895, 0.367469, 0.404537, 0.439298, 0.485471, 0.527115, 0.566116, 0.606216, 0.643513, 0.989919, 0.995714, 0.000000, 
0.023847, 0.046480, 0.068903, 0.095153, 0.122645, 0.150765, 0.187660, 0.222414, 0.257264, 0.290046, 0.323721, 0.358757, 0.397518, 0.434323, 0.475881, 0.523644, 0.576238, 0.631195, 0.994485, 0.000000, 
0.024907, 0.060243, 0.101069, 0.153864, 0.223894, 0.277877, 0.347768, 0.439880, 0.488298, 0.515148, 0.535903, 0.560190, 0.583818, 0.606200, 0.629802, 0.986971, 0.991557, 0.995008, 0.997239, 0.000000, 
0.019141, 0.041843, 0.063652, 0.084883, 0.107495, 0.131606, 0.160117, 0.190439, 0.224054, 0.261239, 0.306775, 0.352322, 0.389224, 0.424454, 0.455500, 0.484157, 0.533648, 0.600710, 0.992374, 0.000000, 
0.019326, 0.037953, 0.060352, 0.081820, 0.106753, 0.131425, 0.158144, 0.180824, 0.209761, 0.241751, 0.270291, 0.299666, 0.328788, 0.360853, 0.402647, 0.445022, 0.486575, 0.547338, 0.993113, 0.000000, 
0.029424, 0.056902, 0.083803, 0.112850, 0.138550, 0.166528, 0.195052, 0.222022, 0.249677, 0.278532, 0.306340, 0.336518, 0.368227, 0.401105, 0.437513, 0.473045, 0.981730, 0.991400, 0.994846, 0.000000, 
0.025939, 0.055514, 0.083747, 0.112523, 0.142633, 0.173379, 0.203863, 0.232435, 0.265110, 0.298464, 0.330128, 0.360450, 0.392191, 0.423575, 0.458059, 0.488933, 0.983769, 0.991090, 0.994810, 0.000000, 
0.039207, 0.079482, 0.118772, 0.154605, 0.186932, 0.219309, 0.251286, 0.287553, 0.325257, 0.359538, 0.395555, 0.430069, 0.465970, 0.958272, 0.969710, 0.980464, 0.983870, 0.988462, 0.993488, 0.000000, 
0.034870, 0.082873, 0.142810, 0.213909, 0.280493, 0.358994, 0.411026, 0.457166, 0.506680, 0.541986, 0.575094, 0.603224, 0.633411, 0.666132, 0.698224, 0.730215, 0.982981, 0.990894, 0.994730, 0.000000, 
0.046296, 0.084690, 0.123762, 0.169820, 0.218306, 0.268623, 0.323789, 0.402460, 0.484809, 0.563822, 0.607911, 0.655951, 0.689663, 0.719523, 0.747651, 0.779312, 0.809468, 0.989716, 0.995319, 0.000000, 
0.084211, 0.139463, 0.159817, 0.177942, 0.195179, 0.212560, 0.233064, 0.259468, 0.290283, 0.331663, 0.360909, 0.388842, 0.428367, 0.492068, 0.578533, 0.655067, 0.710560, 0.769824, 0.989957, 0.000000, 
0.034786, 0.075891, 0.121679, 0.155950, 0.188274, 0.220657, 0.253664, 0.287884, 0.326054, 0.369127, 0.410565, 0.455533, 0.491801, 0.565847, 0.622108, 0.669937, 0.721557, 0.773403, 0.992476, 0.000000, 
0.012892, 0.028562, 0.045620, 0.063287, 0.085058, 0.112061, 0.142280, 0.186905, 0.236190, 0.285456, 0.336559, 0.416626, 0.519585, 0.565841, 0.609364, 0.657537, 0.704949, 0.984062, 0.992734, 0.000000, 
0.033603, 0.073858, 0.114346, 0.156299, 0.198990, 0.243231, 0.290034, 0.341448, 0.393187, 0.443848, 0.491876, 0.562242, 0.631778, 0.665205, 0.700406, 0.736409, 0.772138, 0.987835, 0.994516, 0.000000, 
0.057393, 0.115659, 0.165432, 0.207389, 0.249445, 0.296840, 0.344211, 0.384317, 0.425072, 0.464297, 0.514976, 0.573496, 0.606714, 0.640681, 0.677717, 0.714161, 0.751403, 0.987781, 0.994150, 0.000000, 
0.029463, 0.055488, 0.082976, 0.118442, 0.151742, 0.186657, 0.227670, 0.283842, 0.352798, 0.404734, 0.455530, 0.953725, 0.962254, 0.969986, 0.979161, 0.982296, 0.986171, 0.989761, 0.996049, 0.000000, 
0.028910, 0.062920, 0.102084, 0.136592, 0.172496, 0.216973, 0.262831, 0.309367, 0.358427, 0.411405, 0.475447, 0.604169, 0.626119, 0.645771, 0.673525, 0.715525, 0.783001, 0.986790, 0.994481, 0.000000, 
0.032171, 0.074984, 0.122822, 0.163979, 0.199425, 0.245761, 0.296436, 0.339864, 0.379023, 0.420594, 0.467970, 0.517085, 0.581085, 0.636182, 0.971021, 0.979664, 0.987195, 0.991014, 0.994609, 0.000000, 
0.032569, 0.074211, 0.126657, 0.189672, 0.244106, 0.283410, 0.317220, 0.358569, 0.411927, 0.463518, 0.506984, 0.553216, 0.601421, 0.642863, 0.691867, 0.752245, 0.811768, 0.990144, 0.995026, 0.000000, 
0.033413, 0.063439, 0.100789, 0.131668, 0.163067, 0.197040, 0.222318, 0.254458, 0.292139, 0.325392, 0.360708, 0.397447, 0.434667, 0.477167, 0.528283, 0.609816, 0.704575, 0.983349, 0.992576, 0.000000, 
0.017249, 0.036539, 0.060014, 0.084682, 0.111722, 0.142180, 0.178758, 0.214329, 0.251358, 0.293659, 0.338054, 0.385112, 0.440728, 0.492117, 0.576137, 0.967025, 0.978101, 0.987295, 0.992833, 0.000000, 
0.025073, 0.053480, 0.082025, 0.115381, 0.148601, 0.192288, 0.235110, 0.280381, 0.329524, 0.376789, 0.420381, 0.472637, 0.523690, 0.572517, 0.633363, 0.700076, 0.981586, 0.989289, 0.993785, 0.000000, 
0.043110, 0.092234, 0.145312, 0.203279, 0.266766, 0.325914, 0.387465, 0.467148, 0.523639, 0.558221, 0.592625, 0.624756, 0.664742, 0.699448, 0.733687, 0.784836, 0.985980, 0.992468, 0.995668, 0.000000, 
0.017100, 0.036223, 0.061819, 0.092452, 0.127898, 0.170569, 0.222538, 0.283903, 0.382819, 0.506721, 0.541664, 0.582337, 0.623662, 0.662329, 0.708229, 0.760949, 0.985278, 0.991504, 0.994972, 0.000000, 
0.027898, 0.050616, 0.069848, 0.089290, 0.114678, 0.144081, 0.168722, 0.193134, 0.219631, 0.250350, 0.283371, 0.312292, 0.344366, 0.383854, 0.428750, 0.477330, 0.561600, 0.681402, 0.989119, 0.000000, 
0.067134, 0.179199, 0.369324, 0.507605, 0.520335, 0.533032, 0.545525, 0.559670, 0.575840, 0.592843, 0.607571, 0.623169, 0.642672, 0.663612, 0.689471, 0.712739, 0.769362, 0.834655, 0.994156, 0.000000, 
0.035370, 0.077963, 0.133334, 0.187717, 0.236718, 0.303937, 0.375626, 0.470875, 0.527868, 0.560762, 0.592736, 0.621774, 0.665950, 0.708697, 0.976603, 0.983605, 0.989755, 0.992786, 0.995635, 0.000000, 
0.029548, 0.055647, 0.083166, 0.109991, 0.141059, 0.163914, 0.192298, 0.224053, 0.256488, 0.294694, 0.330749, 0.367217, 0.403120, 0.446808, 0.498721, 0.651262, 0.730700, 0.807549, 0.993225, 0.000000, 
0.026495, 0.060725, 0.095568, 0.150686, 0.198501, 0.263190, 0.327548, 0.441441, 0.518746, 0.568232, 0.606081, 0.645677, 0.973212, 0.978004, 0.985357, 0.987192, 0.990289, 0.992634, 0.997069, 0.000000, 
0.029863, 0.059229, 0.086827, 0.113820, 0.140933, 0.166219, 0.192509, 0.217528, 0.246809, 0.274553, 0.302139, 0.329325, 0.356972, 0.385563, 0.415631, 0.445688, 0.476846, 0.593209, 0.986159, 0.000000, 
0.018483, 0.042003, 0.088959, 0.182725, 0.250864, 0.302462, 0.346440, 0.402153, 0.474769, 0.521413, 0.958903, 0.966605, 0.971823, 0.980315, 0.982899, 0.985829, 0.988594, 0.991787, 0.996889, 0.000000, 
0.028299, 0.052590, 0.085684, 0.129763, 0.189563, 0.230508, 0.260932, 0.290319, 0.323984, 0.381621, 0.467373, 0.553153, 0.607383, 0.681198, 0.732740, 0.981357, 0.989169, 0.991974, 0.995487, 0.000000, 
0.027094, 0.049150, 0.070494, 0.089781, 0.118043, 0.145093, 0.172610, 0.195978, 0.218735, 0.245106, 0.274080, 0.308905, 0.348245, 0.388230, 0.448147, 0.527117, 0.657216, 0.980947, 0.991614, 0.000000, 
0.016375, 0.038623, 0.055383, 0.075935, 0.112870, 0.145667, 0.187140, 0.234994, 0.289066, 0.347338, 0.403302, 0.465554, 0.511610, 0.543631, 0.578211, 0.627165, 0.713108, 0.984025, 0.993163, 0.000000, 
0.028908, 0.073860, 0.131742, 0.182193, 0.252566, 0.357118, 0.416512, 0.485478, 0.521967, 0.560326, 0.598988, 0.638703, 0.677319, 0.699569, 0.722004, 0.753060, 0.802881, 0.988008, 0.995337, 0.000000, 
0.010238, 0.024570, 0.040008, 0.062503, 0.086555, 0.120816, 0.168209, 0.244376, 0.339162, 0.453249, 0.553699, 0.600669, 0.966626, 0.974952, 0.979293, 0.985736, 0.988739, 0.991633, 0.995332, 0.000000, 
0.028596, 0.058506, 0.081951, 0.104215, 0.129045, 0.159531, 0.185998, 0.214524, 0.246549, 0.281513, 0.318591, 0.356787, 0.392608, 0.431514, 0.474222, 0.515876, 0.607954, 0.793242, 0.992649, 0.000000, 
0.018754, 0.035048, 0.051321, 0.069960, 0.088570, 0.109014, 0.130017, 0.151068, 0.172262, 0.196004, 0.224598, 0.259380, 0.298613, 0.344618, 0.398652, 0.461143, 0.524996, 0.667532, 0.988476, 0.000000, 
0.029714, 0.061542, 0.084402, 0.105101, 0.127555, 0.152643, 0.174634, 0.200616, 0.228615, 0.262686, 0.299270, 0.334000, 0.371982, 0.412598, 0.444661, 0.477497, 0.561233, 0.766646, 0.991667, 0.000000, 
0.122544, 0.170501, 0.197359, 0.229069, 0.257524, 0.299026, 0.354933, 0.407307, 0.440435, 0.469904, 0.511030, 0.537042, 0.561992, 0.591324, 0.617942, 0.642188, 0.673386, 0.830006, 0.994073, 0.000000, 
0.027386, 0.057955, 0.090527, 0.127971, 0.163735, 0.197609, 0.229690, 0.264617, 0.301611, 0.341202, 0.384275, 0.429019, 0.479915, 0.534767, 0.649559, 0.756915, 0.983871, 0.991437, 0.994999, 0.000000, 
0.014358, 0.035555, 0.060263, 0.094041, 0.119678, 0.148475, 0.186908, 0.235542, 0.301753, 0.376708, 0.501576, 0.538582, 0.592517, 0.688187, 0.768406, 0.982297, 0.988468, 0.993107, 0.996201, 0.000000, 
0.031626, 0.056463, 0.086957, 0.118063, 0.149551, 0.177551, 0.210517, 0.246900, 0.292024, 0.337690, 0.374466, 0.410803, 0.443445, 0.476849, 0.564661, 0.670727, 0.979817, 0.988234, 0.993176, 0.000000, 
